#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
MSANTD3-TMEFF1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
MRAP2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
MGAT4B	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
MARCH7	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
MAP2K2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
LHX2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
LHPP	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
LGALS4	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
LDHAL6B	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
KIF11	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
KIAA1328	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
KCNS1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
KCNK2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
KATNB1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
KAT7	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
ISG20L2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
IRX3	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
IRGQ	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
INPP5A	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
ING5	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
IGFBP3	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
IFRD1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
IFIT1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
IFI35	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
IDH1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
HTR3B	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
HSF1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
HOXD12	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
HLA-DRA	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
HIPK4	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
HEYL	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
HEMGN	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
HDC	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
GSDMA	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
GPR182	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
GPR174	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
GLRA2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
GK5	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
GIMAP5	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
G6PC3	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
FNDC5	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
FEZF1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
FCGRT	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
FBXW12	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
FASTKD5	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
FAM234B	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
FAM181A	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
FAM126A	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
EXOC7	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
EPAS1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
EID3	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
EFNA4	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
EDNRA	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
EDIL3	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
DNAJC1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
DMAP1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
DLX5	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
DKK1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
DGKE	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
DDX41	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CYP26A1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CSPG5	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
COQ2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CNOT6	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CNOT3	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CNN1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CMTR2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CLDN18	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CEPT1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CEACAM20	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CDYL	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CDK1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CDC45	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CD5L	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CCNE2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CCNB1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CCDC71	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CCDC22	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CBX4	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CARD9	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CALHM3	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
CA8	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
C11orf80	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
BTBD9	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
BSX	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
BIN2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
BEND4	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
AURKC	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
ATXN3L	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
ASPHD2	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
ASIC1	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
ASH2L	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
ARSF	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
ADRA2B	10	446	1	455	0.00562587705329	0.0112517541066	10.201793722	2.24981
UGT2B15	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
TRPV4	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
TROAP	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
SIRPA	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
SERPINI1	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
RAI14	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
PSG2	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
PODN	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
PLEKHG6	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
NPR1	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
MYO1H	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
MCM9	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
KIF7	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
KCNH6	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
IVL	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
IL17RA	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
IGHMBP2	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
GALNTL5	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
FCAMR	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
ESYT3	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
DSTYK	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
CLEC4F	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
CEP131	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
CCDC148	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
ALDH16A1	21	435	7	449	0.00562606022026	0.0112521204405	3.09655172414	2.2498
ZSWIM5	30	426	13	443	0.00580404541014	0.0116080908203	2.39978331528	2.23627
SIPA1L3	30	426	13	443	0.00580404541014	0.0116080908203	2.39978331528	2.23627
PRG4	30	426	13	443	0.00580404541014	0.0116080908203	2.39978331528	2.23627
MROH7	30	426	13	443	0.00580404541014	0.0116080908203	2.39978331528	2.23627
ADAM21	30	426	13	443	0.00580404541014	0.0116080908203	2.39978331528	2.23627
CORIN	37	419	18	438	0.00583269823914	0.0116653964783	2.14876690533	2.23413
ZNF234	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
VWA3B	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
UBN1	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
RTN4	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
PTPRR	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
POMGNT1	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
PMS2	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
KRT71	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
DSG2	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
BAIAP3	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
ANKLE2	24	432	9	447	0.00596101434903	0.0119220286981	2.75925925926	2.22468
ZNF792	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZNF71	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZNF563	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZNF549	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZNF529	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZNF502	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZNF467	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZNF385B	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZNF267	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZFPM1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZFP62	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZFP57	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZDHHC5	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZC3HC1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZBTB49	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
USP1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
UNC13D	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
UGCG	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
TRIM49	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
TRAPPC12	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
TRAF7	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
TNS4	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
TMPRSS11B	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
TMEM246	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
TMEM175	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
TGFBI	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
TBC1D22B	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
TACC3	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
SUSD4	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ST8SIA1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
SPOPL	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
SOX7	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
SLC5A6	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
SLC45A2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
SLC22A15	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
SLAMF7	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
SIK2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
RTN4RL1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
RRNAD1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
REPS2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
PPP1R10	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
PPFIBP2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
PON3	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
POM121C	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
PLEKHA4	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
P4HB	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
OR5AS1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
OR51V1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
OR4C13	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
OR2B2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
OR13F1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
OR10H5	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
MX1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
MSR1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
MORC4	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
MIB1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
LRRC71	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
LIAS	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
L3MBTL1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
KRT28	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
KLC4	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
KIF3C	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
KIAA1522	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
KBTBD4	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
KANSL3	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
INTS5	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ILDR1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
IGSF21	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
HTR4	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
HR	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
HIF1A	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
HGSNAT	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
HERC3	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
GJB3	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
GAB2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
FUBP1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
FIBCD1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
FBXL13	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
FAM71A	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
FAM170A	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
FAM114A2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
EXOC3L1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ESX1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ERCC2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
DTNA	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
DRC1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
DNAJC5B	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
DNAAF3	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
DMRTB1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
DHX58	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
DHODH	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
DBF4	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
CYP17A1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
CPSF2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
CLCN5	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
CHST11	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
CECR1	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
CD276	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
CCNL2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
CASQ2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
C2	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
BCKDK	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
BBS7	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ARPC1A	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ARHGEF4	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
APBB1IP	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ALB	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ADCK3	14	442	3	453	0.00597021589951	0.011940431799	4.78280542986	2.22401
ZBED4	27	429	11	445	0.00598489976346	0.0119697995269	2.54609027336	2.22294
TAS1R1	27	429	11	445	0.00598489976346	0.0119697995269	2.54609027336	2.22294
PDCD11	27	429	11	445	0.00598489976346	0.0119697995269	2.54609027336	2.22294
MASTL	27	429	11	445	0.00598489976346	0.0119697995269	2.54609027336	2.22294
C16orf96	27	429	11	445	0.00598489976346	0.0119697995269	2.54609027336	2.22294
ANPEP	27	429	11	445	0.00598489976346	0.0119697995269	2.54609027336	2.22294
ZUFSP	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ZSCAN22	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ZSCAN2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ZNF75D	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ZNF547	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ZNF510	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ZNF330	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ZNF224	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ZNF175	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ZCCHC12	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
VSTM4	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
VSTM2B	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
USP9Y	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
USP11	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
TULP2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
TTC13	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
TRIM34	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
TMEM79	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
TMEM232	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
TMEFF2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
TEPP	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
TDO2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SYTL4	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
STRN4	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
STC2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ST13	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SLC9B2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SLC39A5	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SLC36A4	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SLC17A3	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SH3BP1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SFXN2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SERPINE1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SERPINB9	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SERPINB10	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SEL1L	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
SDSL	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
RSAD2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
RASSF6	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
RAPGEF3	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
RALBP1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
PUF60	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
PTPRE	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
PRKG2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
PPP1R36	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
PPM1K	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
POU2F1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
PI4KB	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
PCMTD2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
PARVB	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
PARD6G	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OTOP1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OR8H1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OR7C1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OR6C75	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OR52I2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OR51T1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OR2K2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OR14I1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OR12D2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OR10C1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
OCSTAMP	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
NXF1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
MTNR1B	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
MTMR7	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
MOXD1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
METTL6	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
MED15	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
MAPK7	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
MAGED2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
LURAP1L	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
LTBR	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
LCMT2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
L1CAM	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
KIAA1841	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ISLR	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
IRX6	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
ILDR2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
IKBKE	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
HTRA3	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
HIST1H1A	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
GORASP2	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
GJA1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
GGTLC1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
FUT1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
FCRL1	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
FBXO41	12	444	2	454	0.00614448971618	0.0122889794324	6.13513513514	2.21151
