#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
CYP2A7	19	437	12	444	0.136349623953	0.272699247906	1.60869565217	0.865346
CORIN	19	437	12	444	0.136349623953	0.272699247906	1.60869565217	0.865346
ARHGAP39	19	437	12	444	0.136349623953	0.272699247906	1.60869565217	0.865346
ZNF618	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
ZNF208	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
USP4	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
PIWIL1	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
PCF11	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
MYBBP1A	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
MAST4	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
MAPK8IP3	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
MAG	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
LIPC	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
KLHL6	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
KAT6B	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
GALNT14	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
FURIN	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
FGD2	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
EMILIN1	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
DSG1	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
DHX30	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
DBH	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
BMS1	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
ASCC3	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
ARHGAP22	14	442	8	448	0.140181090263	0.280362180525	1.77375565611	0.853311
VCX	44	412	34	422	0.143268524113	0.286537048226	1.32552826956	0.843849
ZSCAN29	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF772	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF766	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF735	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF679	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF649	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF563	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF544	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF517	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF343	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF286B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF254	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF230	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF226	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZNF107	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZGPAT	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZFYVE19	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZCWPW1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ZBTB49	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
YTHDF1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
WHAMM	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
WDR43	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
WDR26	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
WDR1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
WASH1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
VPS53	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
VPRBP	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
VEZF1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
USP5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
USP45	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
USP22	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
UMPS	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
UBXN4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
UBE2Q2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TTYH3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TTLL10	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TSPYL5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TSPAN11	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TRIM41	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TRAPPC9	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TRAF5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TNFSF14	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TNFRSF25	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TNFRSF11A	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TMPO	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TMEM8B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TMEM168	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TMEM150B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TMEM125	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TMC7	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TJP3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
THEG	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TCTN1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TCTE1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TBC1D32	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TBC1D24	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TAPT1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
TADA1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
STOX1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ST8SIA1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SRRM4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SRPK3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SPNS1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SPIRE2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SNX8	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SMPDL3B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SMCR8	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SLCO4A1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SLC6A9	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SLC5A9	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SLC5A3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SLC35E1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SLC2A2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SLC25A25	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SLC25A2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SLC16A14	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SH3YL1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SH2D3A	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SFTA3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SF3B4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SF1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SERPINA5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SEC13	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SCUBE3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SCRN1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SATB1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SASS6	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SARS2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
SAFB	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RPS6KA5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RORA	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RNF31	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RNF128	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RNF126	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RHAG	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RGS3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RCC2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RBPJL	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RBM15B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RB1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RAVER2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
RAPGEFL1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
R3HDM1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PUS7L	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PRKCD	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PRKAR2B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PPP1R3F	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
POU5F1B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
POLR2B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PLEKHG6	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PLEKHA4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PIK3CB	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PHF24	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PHC2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PGF	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PEG10	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PDLIM5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PDE5A	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PDCD4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PCSK4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PBRM1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PAMR1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PACSIN1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
PABPC1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ORC1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
OR52I1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
OR1L4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
OMA1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
OGFOD3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
NUTM1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
NUDT11	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
NPFFR1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
NOCT	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
NMNAT2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
NET1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
NAGLU	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
NAA35	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
NAA15	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MYNN	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MTMR6	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MTF2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MSI2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MS4A10	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MPP2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MNDA	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MMEL1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MMD2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MLPH	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MICALL1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MFSD11	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MEF2D	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ME1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MCTP1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MCM8	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MBD1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MAPK7	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MAPK10	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MAOB	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
MAATS1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
LMOD3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
LMLN	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
LMBR1L	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
LIPI	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
LINGO2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
LILRA3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
LANCL2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KTN1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KRTAP5-1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KRTAP4-6	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KRTAP15-1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KLRC2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KLK4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KLHL41	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KLHDC4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KLF14	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KIR2DL1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KIAA1191	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KIAA1033	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KEAP1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KCNK16	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KCNJ2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
KBTBD8	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
IRF2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
INTS2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
IL22RA1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
IGF2BP1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
IGF1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
IFT81	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HTRA1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HTR3A	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HSF2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HPS4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HOXB1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HOMER2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HIST1H2BD	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HIST1H1C	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HEXDC	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HELB	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
HECA	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
H2AFY	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
GRIP1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
GNAI2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
GJD2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
GDPD5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FYCO1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FOXL1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FMOD	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FKRP	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FGFRL1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FEM1B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FBXW7	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FBXO39	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FBXO34	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FBXL4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FBXL2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FBP2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
FAM98A	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
F9	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ETAA1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ESF1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ESAM	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ENTPD7	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ENTPD1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ELP2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
EIF4A3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
EIF3I	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
EHBP1L1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
EFTUD1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
EFCAB13	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
EDC3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DZIP1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DUSP3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DUSP14	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DONSON	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DNAAF3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DMTN	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DMRTB1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DHX58	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DHX33	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DGKA	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DEF6	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DDX58	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DDX21	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DDB1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DCAF13	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DCAF11	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
DBF4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CYP4F22	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CYP27A1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CYB5R2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CUL4A	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CTNNA1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CRELD1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CREB5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CREB3L2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CPT1B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CPNE3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CORO1A	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CLN8	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CLDN11	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CIZ1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CHID1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CHFR	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CH25H	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CELF2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CDHR5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CDCP1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CD99	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CD48	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CCT5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CCNI2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CCNF	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CCDC34	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CCDC170	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CBARP	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CATSPERD	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CATSPER3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CATSPER1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CASC1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CARD10	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CAPN1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CAMSAP2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CALML6	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CACNB2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
CA5A	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
C9orf135	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
C6	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
C1orf112	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
C10orf12	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
BTBD2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
BNIP3L	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
BMP5	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
BBS7	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
BAIAP2L1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
AXL	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ATP6V1C2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ARNT2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ARMCX1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ARHGEF2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
AQP8	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
APPL2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
APIP	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
APH1B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
APEX2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
APBB1IP	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
AP2B1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ANKS3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ANAPC2	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
AMER1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ALG10B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
AKT3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
AKR1B1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
AGPAT3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
AGMAT	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
AGA	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ADRA1B	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ADORA2A	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ADGRF4	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ADAM15	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ACSS1	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ACOT8	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
ABLIM3	6	450	2	454	0.143447732678	0.286895465355	3.02666666667	0.843306
