#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
SULT6B1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SULT2B1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
STX6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
STX2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
STX1B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
STX19 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
STX12 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
STRAP 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
STRA6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
STK19 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
STAT6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
STAP2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
ST6GALNAC6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
ST3GAL6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SRC 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SPZ1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SPRY2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SPDYA 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SPATA9 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SP6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SNU13 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SNRPB2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SMURF2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SMTNL2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLX1A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLFN11 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC6A8 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC6A18 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC52A3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC52A2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC44A4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC39A9 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC38A3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC35G3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC35E4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC35B1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC35A3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC2A1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC25A40 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC25A27 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC23A3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC22A4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC19A2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC17A4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC17A3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC11A2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC10A6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SLC10A5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SIGLEC9 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SIAE 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SHOX2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SHISA9 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SHC4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SH3GLB1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SH3BP5L 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SGTB 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SGMS1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SGK2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SGF29 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SFTA3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SFT2D1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SF3A3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SERTAD1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SEPSECS 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SENP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SEMA7A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SEMA3B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SEC62 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SEC61B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SEC11C 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SDHAF2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SCP2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SCO2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SCN4B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SBSN 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SBK1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SAP30L 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
SAMD1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
S1PR2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RUFY2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RTN4R 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RSPO1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RRP1B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RRAS2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPS6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPS4X 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPS27L 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPS24 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPS2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPRM 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPRD1B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPLP0 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPL8 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPL6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPL28 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPL18A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RPL14 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RP9 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RP2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RNF39 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RNF38 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RNF26 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RNF141 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RNF122 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RNF121 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RNF115 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RNF113A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RMND5A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RMDN1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RHOQ 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RHOC 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RHEB 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RGS9BP 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RGS8 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RGS19 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RGPD2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RFPL3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
REEP5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
REEP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RBP5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RBM4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RASL12 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAP1A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RANBP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RALB 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAD9A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAC2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RABL6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RABL2B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RABEP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAB9B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAB40C 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAB31 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAB2A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAB28 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAB27B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAB21 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAB1B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAB1A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
RAB19 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PVRL3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PTPN7 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PTP4A1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PTGIR 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PTGES3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PSMD14 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PSMC5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PSMB2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PSMA1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PSAP 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRSS55 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRSS23 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRSS21 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRRC1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRR5L 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRR35 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRPSAP2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRPF39 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRPF38B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PROCA1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRMT5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRKACG 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRIM2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRELID3A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRDX1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PRDM8 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PQLC2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PQBP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PPTC7 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PPT2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PPP3R1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PPP2R2D 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PPP1R32 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
POU4F1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PORCN 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
POPDC2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
POLR3G 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
POLR2E 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
POLR1D 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
POLB 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PNN 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PNMA1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PLSCR1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PLPP7 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PLPP4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PLP2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PLK3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PLEKHA3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PLA2G2E 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PKIG 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PITPNB 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PIP5KL1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PIM3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PIK3AP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PIGU 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PIGF 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PIGA 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PHOX2A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PGGT1B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PFDN6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PFDN1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PEX14 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PEX11B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PEBP4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PEBP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PDRG1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PDLIM3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PDCL2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PDCL 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PDCD1LG2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PCNP 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PCNA 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PCBP4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PARVA 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PARP9 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PAQR4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PAIP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
PAG1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
P2RY1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OXSR1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OVGP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OVCH2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OTOP3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OSGEPL1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
ORMDL2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR8G5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR8B4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR6T1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR6K3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR6B1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR5T2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR5M3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR5L1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR5D16 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR52N5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR52L1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR51F2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR51D1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR51B5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR4K17 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR4D11 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR4B1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR2W5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR2T3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR2L3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR2L13 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR2G2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR1L8 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR1A1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OR10G9 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OLR1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OLIG2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OGN 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
OAF 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NYX 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NXPE2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NXF3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NUDT7 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NUDT18 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NUDT11 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NRF1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NRBF2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NPTXR 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NPM1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NOVA2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NOL9 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NLRP13 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NLRP10 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NKX3-1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NKD1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NIT1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NHLH2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NHEJ1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NFYB 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NFYA 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NFIX 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NEURL1B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NEK7 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NECAP2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NDUFS7 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NDUFB3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NDUFAF3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NDUFAF1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NDUFA10 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NCBP2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NBN 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NBL1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NAT8L 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NANP 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NANOS2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NAA11 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
NAA10 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MYOZ2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MYL6B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MYD88 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MXI1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MUC15 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MTURN 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MTRF1L 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MTRF1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MTERF2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MSRA 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MSANTD1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MRPS14 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MRPL54 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MRPL20 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MRAS 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MOSPD2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MORF4L2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MOB4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MOB3C 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MMRN2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MMP10 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MIIP 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MIF4GD 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MGP 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MFSD10 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MEX3C 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
METTL7B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
METTL7A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MEOX2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MEN1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MEMO1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MED31 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MDM2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MCAT 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MBD2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MARCO 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MAPK13 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MAP1LC3C 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MAP1LC3A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MAK16 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MAGEB2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MAFK 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
MAD2L2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LZTFL1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LYRM5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LYPD3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LURAP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LTA4H 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LSP1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LRRC27 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LPCAT3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LPAR2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LOC643802 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LOC101927572 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LMO4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LIPN 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LIPH 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LIMD1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LIF 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LHX4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LHX3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LGALS8 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LGALS3 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LEPROTL1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LCE2B 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LACTB 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
LACC1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KRTAP5-5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KRTAP4-2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KRTAP17-1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KRT13 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KREMEN2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KPNA5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KNG1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KNCN 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KLRF1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KLHL21 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KLHDC10 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KLF6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KLF2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KIAA1614 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KIAA1586 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KDM8 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KDM1A 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KCTD4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KCTD2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KCNMB1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KCNK6 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
KCNE4 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
ITGB1BP2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
ITFG2 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
ISY1-RAB43 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
ISY1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
IRF7 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
IQCF5 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
IQCB1 3 453 0 456 0.124588364435 0.249176728869 inf 0.904523
