#Gene	 Score
ITGAE	 0.00524178
HEPHL1	 0.00524178
CHAT	 0.00524178
CASZ1	 0.00524178
SCN10A	 0.00516984
PREX1	 0.00516984
PCDHB12	 0.00516984
LILRB2	 0.00516984
PTPRQ	 0.00512801
ZNF470	 0.00505727
ZNF214	 0.00505727
XAB2	 0.00505727
UTP14C	 0.00505727
TLR5	 0.00505727
THOP1	 0.00505727
TEX2	 0.00505727
SLCO2A1	 0.00505727
SERPINA12	 0.00505727
SEMA3G	 0.00505727
PTPRR	 0.00505727
PLEKHA5	 0.00505727
PKN1	 0.00505727
PITPNM3	 0.00505727
PIK3C2A	 0.00505727
PASD1	 0.00505727
OR5C1	 0.00505727
NMBR	 0.00505727
NFXL1	 0.00505727
NFATC4	 0.00505727
NCKIPSD	 0.00505727
NCAPH	 0.00505727
MTMR6	 0.00505727
LRCH3	 0.00505727
LIG4	 0.00505727
KRTAP4-6	 0.00505727
KRT34	 0.00505727
ILDR1	 0.00505727
HMMR	 0.00505727
GDF5	 0.00505727
FMO4	 0.00505727
FGFR4	 0.00505727
DZIP3	 0.00505727
CLIP2	 0.00505727
C7	 0.00505727
C10orf88	 0.00505727
AARS2	 0.00505727
MOV10L1	 0.00493629
EXPH5	 0.00493629
ARHGEF40	 0.00493629
COL7A1	 0.0049081
HMCN1	 0.00482037
RIF1	 0.00458764
NWD1	 0.00458764
MROH2B	 0.00458764
COL5A3	 0.00458764
FNDC1	 0.00457962
NOTCH1	 0.00452272
NLRP13	 0.00452272
DUOX1	 0.00452272
OTOGL	 0.00450055
ZSCAN22	 0.00449322
ZNF786	 0.00449322
ZNF621	 0.00449322
ZNF419	 0.00449322
ZNF273	 0.00449322
ZNF205	 0.00449322
ZNF189	 0.00449322
ZAK	 0.00449322
WNT11	 0.00449322
WAC	 0.00449322
TTC22	 0.00449322
TSPYL1	 0.00449322
TRMT10B	 0.00449322
TNFSF13B	 0.00449322
TNFRSF8	 0.00449322
TMEM119	 0.00449322
TLR6	 0.00449322
THEG	 0.00449322
THBS4	 0.00449322
TEKT1	 0.00449322
SYDE1	 0.00449322
STK33	 0.00449322
SPAM1	 0.00449322
SP1	 0.00449322
SMO	 0.00449322
SLC6A9	 0.00449322
SLC45A2	 0.00449322
SLC35F4	 0.00449322
SLC16A10	 0.00449322
SIRPB1	 0.00449322
SHQ1	 0.00449322
SERPINA5	 0.00449322
SERPINA1	 0.00449322
SCMH1	 0.00449322
RSPO4	 0.00449322
RNF169	 0.00449322
RIN2	 0.00449322
RHNO1	 0.00449322
RFPL3	 0.00449322
RBM34	 0.00449322
RBL1	 0.00449322
PPP1R3C	 0.00449322
POLD3	 0.00449322
PIK3R3	 0.00449322
PIGN	 0.00449322
PAX7	 0.00449322
P2RX2	 0.00449322
OSGIN1	 0.00449322
OSBPL1A	 0.00449322
OR9A4	 0.00449322
OR8K5	 0.00449322
OR8H1	 0.00449322
OR8D2	 0.00449322
OR5B2	 0.00449322
OR5AU1	 0.00449322
OR5AR1	 0.00449322
OR4C13	 0.00449322
OR2D2	 0.00449322
OR10P1	 0.00449322
OR10H5	 0.00449322
NSUN5	 0.00449322
NPAS1	 0.00449322
NHLRC3	 0.00449322
NEDD9	 0.00449322
MYO1D	 0.00449322
MUT	 0.00449322
MUSK	 0.00449322
MTSS1	 0.00449322
MS4A15	 0.00449322
MRPS9	 0.00449322
MRI1	 0.00449322
MFSD4	 0.00449322
MCOLN2	 0.00449322
LXN	 0.00449322
LRRIQ4	 0.00449322
LRRC18	 0.00449322
LPCAT2	 0.00449322
LILRB5	 0.00449322
LAX1	 0.00449322
KRT33A	 0.00449322
KRT20	 0.00449322
KMO	 0.00449322
KCNT1	 0.00449322
KCNAB3	 0.00449322
KATNA1	 0.00449322
HPGDS	 0.00449322
HOXD12	 0.00449322
HEATR3	 0.00449322
HADHA	 0.00449322
GRSF1	 0.00449322
GPR6	 0.00449322
GPR20	 0.00449322
GPN1	 0.00449322
GLDN	 0.00449322
GCC1	 0.00449322
GALNS	 0.00449322
GALK2	 0.00449322
FNIP2	 0.00449322
FMNL2	 0.00449322
FFAR3	 0.00449322
FCHSD2	 0.00449322
FAP	 0.00449322
FAAP24	 0.00449322
EXOC7	 0.00449322
EPPIN-WFDC6	 0.00449322
EPB42	 0.00449322
EPB41	 0.00449322
ELF3	 0.00449322
EHMT2	 0.00449322
DBR1	 0.00449322
CYHR1	 0.00449322
CSNK1A1L	 0.00449322
CRYGA	 0.00449322
CREB3L1	 0.00449322
COLGALT1	 0.00449322
COG1	 0.00449322
CLCN6	 0.00449322
CHI3L1	 0.00449322
CFHR1	 0.00449322
CCDC17	 0.00449322
C6orf89	 0.00449322
C1QTNF9	 0.00449322
BMP3	 0.00449322
AVPR1B	 0.00449322
ASPA	 0.00449322
ALX3	 0.00449322
ADHFE1	 0.00449322
AAK1	 0.00449322
MDN1	 0.00448122
MYOM1	 0.00445983
ZNF770	 0.00438723
ZNF736	 0.00438723
ZNF696	 0.00438723
ZNF385C	 0.00438723
ZNF317	 0.00438723
ZMIZ1	 0.00438723
WISP3	 0.00438723
WFDC8	 0.00438723
WDTC1	 0.00438723
UQCRC1	 0.00438723
UIMC1	 0.00438723
UBAC2	 0.00438723
TTC8	 0.00438723
TSSK2	 0.00438723
TRIP6	 0.00438723
TRIM56	 0.00438723
TRIM41	 0.00438723
TRIM31	 0.00438723
TRIM25	 0.00438723
TPH2	 0.00438723
TNFRSF9	 0.00438723
TGFB3	 0.00438723
TFPI2	 0.00438723
TECTB	 0.00438723
TEAD3	 0.00438723
TANGO2	 0.00438723
TAAR6	 0.00438723
TAAR2	 0.00438723
SYPL2	 0.00438723
SULT6B1	 0.00438723
STRA8	 0.00438723
SSX3	 0.00438723
SRSF6	 0.00438723
SPRR3	 0.00438723
SPINT2	 0.00438723
SNIP1	 0.00438723
SMPD3	 0.00438723
SMOC1	 0.00438723
SLC5A5	 0.00438723
SLC46A3	 0.00438723
SLC46A1	 0.00438723
SLC40A1	 0.00438723
SLC39A11	 0.00438723
SLC36A1	 0.00438723
SLC10A7	 0.00438723
SGCE	 0.00438723
SFTPA1	 0.00438723
SEPT9	 0.00438723
SCML4	 0.00438723
SASS6	 0.00438723
RSBN1	 0.00438723
RRNAD1	 0.00438723
RNF44	 0.00438723
RIOK3	 0.00438723
RINT1	 0.00438723
RGPD1	 0.00438723
RGL2	 0.00438723
RGL1	 0.00438723
REC8	 0.00438723
RBM11	 0.00438723
RASGEF1A	 0.00438723
PSEN2	 0.00438723
PRRT2	 0.00438723
PIGM	 0.00438723
PGLYRP4	 0.00438723
PANX2	 0.00438723
PAG1	 0.00438723
OR6Q1	 0.00438723
OR51I2	 0.00438723
OR1E2	 0.00438723
OR1A2	 0.00438723
OR10X1	 0.00438723
NR1I3	 0.00438723
NGFR	 0.00438723
NDUFS2	 0.00438723
NDUFAF5	 0.00438723
NCL	 0.00438723
NAB2	 0.00438723
MRPL3	 0.00438723
MOCS2	 0.00438723
MNS1	 0.00438723
MMP2	 0.00438723
MFSD5	 0.00438723
MFN1	 0.00438723
METTL25	 0.00438723
MANEAL	 0.00438723
MAGEB6	 0.00438723
MAGEB2	 0.00438723
LY6K	 0.00438723
LRRC52	 0.00438723
KRT24	 0.00438723
KRR1	 0.00438723
KLRD1	 0.00438723
KERA	 0.00438723
KCTD18	 0.00438723
KCNMB3	 0.00438723
IL5RA	 0.00438723
IFNA5	 0.00438723
IFIT1B	 0.00438723
IFI44L	 0.00438723
IDS	 0.00438723
IBSP	 0.00438723
HTRA2	 0.00438723
HPSE	 0.00438723
HCRTR2	 0.00438723
GTF2H1	 0.00438723
GNA14	 0.00438723
GDF10	 0.00438723
GALP	 0.00438723
FUBP3	 0.00438723
FPGS	 0.00438723
FOXB2	 0.00438723
FGD2	 0.00438723
FCN3	 0.00438723
FBXW9	 0.00438723
FBXO15	 0.00438723
FAM53C	 0.00438723
FAM20A	 0.00438723
FAM160B1	 0.00438723
FAM118B	 0.00438723
ELOVL2	 0.00438723
ELK3	 0.00438723
DYRK1B	 0.00438723
DUSP4	 0.00438723
DUOXA2	 0.00438723
DOLK	 0.00438723
DHODH	 0.00438723
DGAT2	 0.00438723
DENND2D	 0.00438723
DDX55	 0.00438723
DAOA	 0.00438723
CXorf67	 0.00438723
CPE	 0.00438723
COG3	 0.00438723
CNNM3	 0.00438723
CLYBL	 0.00438723
CLECL1	 0.00438723
CLEC18A	 0.00438723
CES1	 0.00438723
CDK5RAP1	 0.00438723
CD209	 0.00438723
CD1A	 0.00438723
CAV3	 0.00438723
CAMKK2	 0.00438723
CALHM3	 0.00438723
C9orf135	 0.00438723
C1orf198	 0.00438723
C1orf141	 0.00438723
C12orf10	 0.00438723
BTN2A2	 0.00438723
BLZF1	 0.00438723
AURKC	 0.00438723
ATP6V0D2	 0.00438723
AS3MT	 0.00438723
ARL14	 0.00438723
ANXA10	 0.00438723
ANGEL2	 0.00438723
AMER2	 0.00438723
ALG12	 0.00438723
ALDH5A1	 0.00438723
AK8	 0.00438723
ADPGK	 0.00438723
ADGRA1	 0.00438723
ACSS1	 0.00438723
ABCG1	 0.00438723
ABAT	 0.00438723
A1CF	 0.00438723
ZBTB21	 0.00429888
UBR1	 0.00429888
TUBGCP2	 0.00429888
TRPM8	 0.00429888
STARD8	 0.00429888
RUSC2	 0.00429888
RPGRIP1	 0.00429888
RERE	 0.00429888
PRDM15	 0.00429888
PLCH1	 0.00429888
PDPR	 0.00429888
NOD2	 0.00429888
NFATC1	 0.00429888
NCAPG2	 0.00429888
NCAN	 0.00429888
MARCH10	 0.00429888
MAP4	 0.00429888
FSCB	 0.00429888
CYP1A1	 0.00429888
CNGA3	 0.00429888
AXIN1	 0.00429888
ATP12A	 0.00429888
AASDH	 0.00429888
MACF1	 0.00419114
ZFYVE9	 0.00417893
VWA5A	 0.00417893
TTYH2	 0.00417893
TTF2	 0.00417893
TLR1	 0.00417893
SLC4A1	 0.00417893
SLC45A4	 0.00417893
SEC24D	 0.00417893
SCIN	 0.00417893
REPS1	 0.00417893
POLR1B	 0.00417893
PCDHGB1	 0.00417893
OPRM1	 0.00417893
L3MBTL4	 0.00417893
KRT84	 0.00417893
KIAA1549L	 0.00417893
KCNH2	 0.00417893
KCNG4	 0.00417893
GRIN3A	 0.00417893
GP6	 0.00417893
FBLN1	 0.00417893
CYP4B1	 0.00417893
CAMSAP2	 0.00417893
C20orf194	 0.00417893
C1orf168	 0.00417893
SLIT3	 0.004171
NLRP4	 0.004171
NCAPD3	 0.004171
MTHFD1L	 0.004171
ITIH5	 0.004171
C3orf20	 0.004171
ATP8B4	 0.004171
ARFGEF3	 0.004171
ZSWIM3	 0.00415507
ZSCAN32	 0.00415507
ZNF721	 0.00415507
ZNF676	 0.00415507
ZNF429	 0.00415507
ZNF408	 0.00415507
ZNF30	 0.00415507
ZNF267	 0.00415507
ZNF224	 0.00415507
ZNF215	 0.00415507
ZCCHC14	 0.00415507
TRMT61B	 0.00415507
TRIM36	 0.00415507
TMC4	 0.00415507
TCF7L1	 0.00415507
TARSL2	 0.00415507
SPARCL1	 0.00415507
SNRNP200	 0.00415507
SLC7A6	 0.00415507
SLC7A2	 0.00415507
SLC5A8	 0.00415507
SLC5A4	 0.00415507
SLC39A6	 0.00415507
SLC22A4	 0.00415507
SLC14A2	 0.00415507
SIK2	 0.00415507
SH3RF3	 0.00415507
SEL1L	 0.00415507
SEC24C	 0.00415507
RNF25	 0.00415507
RGL4	 0.00415507
RASAL3	 0.00415507
PTPN22	 0.00415507
PTK2B	 0.00415507
POT1	 0.00415507
POLR3E	 0.00415507
POLI	 0.00415507
PLEKHM2	 0.00415507
PLA2G4E	 0.00415507
PHF20	 0.00415507
PEBP4	 0.00415507
OR9G1	 0.00415507
OR5M1	 0.00415507
OR52K1	 0.00415507
NPFFR2	 0.00415507
NCF4	 0.00415507
MX2	 0.00415507
MTERF1	 0.00415507
MPO	 0.00415507
MFSD2B	 0.00415507
LTBP3	 0.00415507
LPL	 0.00415507
LPIN1	 0.00415507
LONRF2	 0.00415507
LOC441155	 0.00415507
LMOD2	 0.00415507
LANCL1	 0.00415507
KRT12	 0.00415507
KLK15	 0.00415507
KIF12	 0.00415507
KDM4C	 0.00415507
ISLR	 0.00415507
HSD17B2	 0.00415507
HIPK3	 0.00415507
GRK4	 0.00415507
GPR84	 0.00415507
GNB1L	 0.00415507
GDI2	 0.00415507
FOXI1	 0.00415507
FIBCD1	 0.00415507
FBXW5	 0.00415507
EYA2	 0.00415507
ESX1	 0.00415507
ENTHD2	 0.00415507
CSNK2A3	 0.00415507
CRTC2	 0.00415507
CNKSR1	 0.00415507
CIR1	 0.00415507
CEP295NL	 0.00415507
C2	 0.00415507
C14orf105	 0.00415507
BPIFA3	 0.00415507
BEND3	 0.00415507
BARD1	 0.00415507
ANKRD42	 0.00415507
ALPP	 0.00415507
ADSSL1	 0.00415507
ACTL9	 0.00415507
LRP2	 0.00413969
LAMC3	 0.00406423
ZFHX3	 0.00402929
PKHD1	 0.00398179
SPATA13	 0.00390189
PCDHA1	 0.00390189
NOTCH3	 0.00390189
MYO9A	 0.00390189
FCRL3	 0.00390189
C6	 0.00390189
ABCA8	 0.00390189
ERICH3	 0.00388646
ZNF74	 0.00365368
ZNF701	 0.00365368
ZNF302	 0.00365368
ZNF211	 0.00365368
ZBTB39	 0.00365368
VSIG10L	 0.00365368
UPF3A	 0.00365368
UNC13B	 0.00365368
UGT2B28	 0.00365368
TMTC2	 0.00365368
TGM5	 0.00365368
SUSD4	 0.00365368
SNCAIP	 0.00365368
SLC7A10	 0.00365368
SIPA1	 0.00365368
SCFD2	 0.00365368
SAXO2	 0.00365368
SATL1	 0.00365368
RECQL5	 0.00365368
PYGL	 0.00365368
PUS7L	 0.00365368
PTPRN	 0.00365368
POLK	 0.00365368
PIBF1	 0.00365368
PFKP	 0.00365368
PCDHB16	 0.00365368
PATL1	 0.00365368
OR8J1	 0.00365368
OR4A5	 0.00365368
OR2M2	 0.00365368
OR1C1	 0.00365368
NOMO3	 0.00365368
NLRC4	 0.00365368
MYO1G	 0.00365368
MSR1	 0.00365368
MDC1	 0.00365368
MBD4	 0.00365368
KRT23	 0.00365368
JRK	 0.00365368
ITGB5	 0.00365368
IGSF5	 0.00365368
HNRNPCL3	 0.00365368
HKDC1	 0.00365368
HECTD3	 0.00365368
GPR162	 0.00365368
FMNL3	 0.00365368
FCRL2	 0.00365368
EXOC3L1	 0.00365368
DACT1	 0.00365368
CERK	 0.00365368
CD244	 0.00365368
CCSER1	 0.00365368
CCDC173	 0.00365368
CATSPERG	 0.00365368
BTN3A3	 0.00365368
ARSH	 0.00365368
AOC3	 0.00365368
ALDH1L2	 0.00365368
AGTPBP1	 0.00365368
ACOX3	 0.00365368
ABTB1	 0.00365368
DST	 0.00362658
THSD7A	 0.00356049
PLXND1	 0.00356049
PIK3C2B	 0.00356049
NID2	 0.00356049
UGGT1	 0.0034488
RMDN2	 0.0034488
KIAA0825	 0.0034488
INSRR	 0.0034488
DISP1	 0.0034488
CILP	 0.0034488
ATXN7	 0.0034488
ZNF365	 0.00341932
TYK2	 0.00341932
TTLL2	 0.00341932
SP140L	 0.00341932
OR4K2	 0.00341932
OLFML2A	 0.00341932
MSH3	 0.00341932
MICAL2	 0.00341932
KAT6B	 0.00341932
IQUB	 0.00341932
GLDC	 0.00341932
FAM65A	 0.00341932
DSC2	 0.00341932
COL6A1	 0.00341932
CDHR3	 0.00341932
CD163L1	 0.00341932
CADPS2	 0.00341932
ANPEP	 0.00341932
TTC37	 0.00331174
THBS2	 0.00331174
POLG	 0.00331174
DDX60L	 0.00331174
DDX54	 0.00331174
CUL9	 0.00331174
COL24A1	 0.00331174
CIC	 0.00331174
CEP135	 0.00331174
RANBP2	 0.00329441
ZNF484	 0.00324456
ZNF430	 0.00324456
ZNF385B	 0.00324456
ZNF165	 0.00324456
WDR25	 0.00324456
WASH1	 0.00324456
VPS37C	 0.00324456
VPREB1	 0.00324456
VEZT	 0.00324456
USP37	 0.00324456
UPP1	 0.00324456
UCP1	 0.00324456
TSPYL5	 0.00324456
TRPV2	 0.00324456
TRIM69	 0.00324456
TPRG1	 0.00324456
TMIGD3	 0.00324456
TMEM59L	 0.00324456
TMEM25	 0.00324456
TMEM140	 0.00324456
TMEM130	 0.00324456
TIMM44	 0.00324456
TIGIT	 0.00324456
TEC	 0.00324456
TAS2R60	 0.00324456
TANK	 0.00324456
SYTL1	 0.00324456
SUMF1	 0.00324456
SULT1C3	 0.00324456
SULT1A1	 0.00324456
STRN	 0.00324456
STAM2	 0.00324456
ST8SIA2	 0.00324456
SSTR2	 0.00324456
SPRY1	 0.00324456
SPACA1	 0.00324456
SP7	 0.00324456
SOX15	 0.00324456
SNX8	 0.00324456
SNX17	 0.00324456
SMAP1	 0.00324456
SLMAP	 0.00324456
SLC6A4	 0.00324456
SLC5A12	 0.00324456
SLC41A2	 0.00324456
SLC35G3	 0.00324456
SLC22A17	 0.00324456
SLC13A5	 0.00324456
SLAMF1	 0.00324456
SIX5	 0.00324456
SHISA9	 0.00324456
SGCB	 0.00324456
SF3A2	 0.00324456
SETD3	 0.00324456
SERPINB5	 0.00324456
SEPT10	 0.00324456
SDSL	 0.00324456
SCNN1G	 0.00324456
S1PR5	 0.00324456
RPUSD3	 0.00324456
RPP40	 0.00324456
RPF1	 0.00324456
RNMT	 0.00324456
RNF170	 0.00324456
RNF125	 0.00324456
RMND5B	 0.00324456
RGS4	 0.00324456
RELT	 0.00324456
REL	 0.00324456
RARG	 0.00324456
RAP1GAP2	 0.00324456
PSTK	 0.00324456
PRR30	 0.00324456
PPM1K	 0.00324456
POC1A	 0.00324456
PNMA5	 0.00324456
PLEK2	 0.00324456
PLA2G6	 0.00324456
PKM	 0.00324456
PKDCC	 0.00324456
PISD	 0.00324456
PIGU	 0.00324456
PHKG2	 0.00324456
PGM3	 0.00324456
PEX13	 0.00324456
ORAI1	 0.00324456
OR7C2	 0.00324456
OR52N1	 0.00324456
OR51T1	 0.00324456
OR4D11	 0.00324456
OR2W3	 0.00324456
OR2A2	 0.00324456
OR1J2	 0.00324456
OR10V1	 0.00324456
OR10T2	 0.00324456
NUDT9	 0.00324456
NUDT14	 0.00324456
NR3C1	 0.00324456
NR2E3	 0.00324456
NR1I2	 0.00324456
NPHS2	 0.00324456
NOLC1	 0.00324456
NODAL	 0.00324456
NDUFS3	 0.00324456
MYCL	 0.00324456
MTMR8	 0.00324456
MOGAT1	 0.00324456
MOB3C	 0.00324456
MFSD8	 0.00324456
METTL17	 0.00324456
MDM4	 0.00324456
MANSC1	 0.00324456
LYNX1	 0.00324456
LRRC75A	 0.00324456
LRP2BP	 0.00324456
LIN54	 0.00324456
LGI4	 0.00324456
LGALS9C	 0.00324456
LEFTY2	 0.00324456
LDHC	 0.00324456
KRT25	 0.00324456
KPTN	 0.00324456
KPNA2	 0.00324456
KNCN	 0.00324456
KLK8	 0.00324456
KLHL18	 0.00324456
KDF1	 0.00324456
KBTBD6	 0.00324456
IZUMO1R	 0.00324456
IRF9	 0.00324456
IQCG	 0.00324456
INTS9	 0.00324456
IFNLR1	 0.00324456
IFNA6	 0.00324456
HPR	 0.00324456
HPN	 0.00324456
HOXB3	 0.00324456
HOMER2	 0.00324456
HIC1	 0.00324456
GRHL2	 0.00324456
GPR137	 0.00324456
GOSR2	 0.00324456
GLP1R	 0.00324456
GIPC1	 0.00324456
GFRA2	 0.00324456
GEM	 0.00324456
GDPD2	 0.00324456
GCOM1	 0.00324456
GCNT1	 0.00324456
GAMT	 0.00324456
GALNT1	 0.00324456
GALM	 0.00324456
GABRA4	 0.00324456
GABPB2	 0.00324456
FRRS1	 0.00324456
FGR	 0.00324456
FAM26F	 0.00324456
FAM157B	 0.00324456
FAM109B	 0.00324456
FA2H	 0.00324456
EMID1	 0.00324456
EFCAB14	 0.00324456
EDA	 0.00324456
DTWD2	 0.00324456
DTWD1	 0.00324456
DRD1	 0.00324456
DLX4	 0.00324456
DCTN2	 0.00324456
DCLRE1B	 0.00324456
CYP3A5	 0.00324456
CST1	 0.00324456
CSRNP1	 0.00324456
CRY2	 0.00324456
CREB5	 0.00324456
COQ6	 0.00324456
COCH	 0.00324456
CLEC1B	 0.00324456
CLDN20	 0.00324456
CLCC1	 0.00324456
CHST5	 0.00324456
CEP44	 0.00324456
CECR6	 0.00324456
CDKN1B	 0.00324456
CDK20	 0.00324456
CD84	 0.00324456
CD37	 0.00324456
CD300LG	 0.00324456
CD300LF	 0.00324456
CD300C	 0.00324456
CCNB2	 0.00324456
CCNB1	 0.00324456
CCDC190	 0.00324456
CCDC117	 0.00324456
CASP4	 0.00324456
CASP1	 0.00324456
C9orf9	 0.00324456
C7orf57	 0.00324456
C6orf58	 0.00324456
C5orf15	 0.00324456
C3orf58	 0.00324456
C2CD2L	 0.00324456
C22orf23	 0.00324456
C19orf12	 0.00324456
BLOC1S5	 0.00324456
BGN	 0.00324456
BEGAIN	 0.00324456
AVL9	 0.00324456
ARID5A	 0.00324456
APP	 0.00324456
ANXA2	 0.00324456
ANXA1	 0.00324456
ANAPC7	 0.00324456
AMPD3	 0.00324456
ALKBH3	 0.00324456
AKT1S1	 0.00324456
AKAP8L	 0.00324456
AICDA	 0.00324456
ACTRT2	 0.00324456
ACTR5	 0.00324456
ACPP	 0.00324456
ACOT9	 0.00324456
ACO2	 0.00324456
ACKR2	 0.00324456
AADAC	 0.00324456
WNK1	 0.00319043
FLNB	 0.00315048
ANKRD36	 0.00315048
ZNF543	 0.00312062
ZNF185	 0.00312062
WWOX	 0.00312062
UGT3A1	 0.00312062
UBQLN3	 0.00312062
TTBK1	 0.00312062
TRPM4	 0.00312062
SPNS3	 0.00312062
SCYL1	 0.00312062
SALL3	 0.00312062
RIC1	 0.00312062
PTGFRN	 0.00312062
PCDHB13	 0.00312062
PCDHAC1	 0.00312062
OR5M8	 0.00312062
OGDHL	 0.00312062
NXPE2	 0.00312062
MYRF	 0.00312062
MAGI3	 0.00312062
MAATS1	 0.00312062
LIMD1	 0.00312062
KPRP	 0.00312062
ERBB2	 0.00312062
EPB41L2	 0.00312062
EIF4ENIF1	 0.00312062
DUSP13	 0.00312062
DPEP2	 0.00312062
DOCK1	 0.00312062
CCDC8	 0.00312062
CACNB2	 0.00312062
C7orf31	 0.00312062
BRDT	 0.00312062
ARFGAP3	 0.00312062
ADARB2	 0.00312062
ADAMTS8	 0.00312062
ADAM15	 0.00312062
RADIL	 0.00307928
PCDHGB7	 0.00307928
ABCA4	 0.00303905
IGF2R	 0.00300869
DNAH8	 0.00295087
PRRC2A	 0.00281889
MYO5C	 0.00279856
USPL1	 0.00277721
TTLL6	 0.00277721
TNS3	 0.00277721
TLR10	 0.00277721
TJP2	 0.00277721
TBC1D31	 0.00277721
SLC24A1	 0.00277721
SIMC1	 0.00277721
SASH1	 0.00277721
PTPRD	 0.00277721
PCDHGA12	 0.00277721
PABPC3	 0.00277721
OR2M5	 0.00277721
KIF15	 0.00277721
GALNT11	 0.00277721
FAM205A	 0.00277721
EGF	 0.00277721
DNMBP	 0.00277721
ZNF479	 0.00275694
TNKS1BP1	 0.00275694
TJP1	 0.00275694
SPTBN2	 0.00275694
PCSK5	 0.00275694
GEMIN5	 0.00275694
EFCAB12	 0.00275694
CCDC141	 0.00275694
ABCA2	 0.00275694
PTPRH	 0.00262361
ARAP1	 0.00262361
ZP4	 0.00261584
ZNF611	 0.00261584
TXNDC2	 0.00261584
TMPRSS15	 0.00261584
TLDC1	 0.00261584
TBC1D1	 0.00261584
SLC22A10	 0.00261584
SIGLEC11	 0.00261584
SEMA6C	 0.00261584
RLTPR	 0.00261584
RAI14	 0.00261584
PPP1R12B	 0.00261584
NXPE1	 0.00261584
NFATC2	 0.00261584
GLTSCR1	 0.00261584
ENOSF1	 0.00261584
EDRF1	 0.00261584
DYTN	 0.00261584
DHTKD1	 0.00261584
COG5	 0.00261584
CCP110	 0.00261584
CCDC14	 0.00261584
CAPN10	 0.00261584
ABCG8	 0.00261584
ZUFSP	 0.00252789
ZNF768	 0.00252789
ZNF746	 0.00252789
ZNF728	 0.00252789
ZNF613	 0.00252789
ZNF527	 0.00252789
ZNF486	 0.00252789
ZNF287	 0.00252789
ZNF223	 0.00252789
ZNF100	 0.00252789
ZKSCAN8	 0.00252789
ZFP2	 0.00252789
USP49	 0.00252789
TUBA3E	 0.00252789
TRMT12	 0.00252789
TRIM5	 0.00252789
TPCN1	 0.00252789
TMEM8B	 0.00252789
TMEM71	 0.00252789
TMCO4	 0.00252789
TFRC	 0.00252789
TCHHL1	 0.00252789
SULT1B1	 0.00252789
STOML1	 0.00252789
SRFBP1	 0.00252789
SNX31	 0.00252789
SLC2A5	 0.00252789
SLC12A4	 0.00252789
SDAD1	 0.00252789
RUFY1	 0.00252789
RRP1B	 0.00252789
RIPK4	 0.00252789
RBSN	 0.00252789
QSOX1	 0.00252789
PSG4	 0.00252789
PROSER1	 0.00252789
PRG3	 0.00252789
PRDM13	 0.00252789
POLR3C	 0.00252789
POLDIP3	 0.00252789
PDLIM7	 0.00252789
PDIA6	 0.00252789
PAX1	 0.00252789
PAFAH2	 0.00252789
P3H1	 0.00252789
OXCT1	 0.00252789
OR7D4	 0.00252789
OR5H6	 0.00252789
OR1M1	 0.00252789
NTSR2	 0.00252789
NKAIN3	 0.00252789
NGLY1	 0.00252789
NELFA	 0.00252789
MYPOP	 0.00252789
MYLK2	 0.00252789
MRPS2	 0.00252789
MFSD9	 0.00252789
MEIS3	 0.00252789
MCAM	 0.00252789
MAN2A1	 0.00252789
LRRC40	 0.00252789
LDLR	 0.00252789
LCMT2	 0.00252789
KRT85	 0.00252789
KRT33B	 0.00252789
KLHL28	 0.00252789
KL	 0.00252789
ITGB3	 0.00252789
INTU	 0.00252789
INPP5A	 0.00252789
ING1	 0.00252789
HUNK	 0.00252789
GTDC1	 0.00252789
GSTM4	 0.00252789
GSG1	 0.00252789
GRAMD1A	 0.00252789
GIN1	 0.00252789
GBP2	 0.00252789
GALNT15	 0.00252789
FSIP1	 0.00252789
FCRL4	 0.00252789
FCN1	 0.00252789
FAM86C1	 0.00252789
ESR2	 0.00252789
EGFL6	 0.00252789
EEFSEC	 0.00252789
DHX32	 0.00252789
CYP4V2	 0.00252789
COL8A2	 0.00252789
COG4	 0.00252789
CLEC14A	 0.00252789
CD276	 0.00252789
CCDC79	 0.00252789
CCDC169	 0.00252789
CALR	 0.00252789
CACTIN	 0.00252789
BIN2	 0.00252789
BEST1	 0.00252789
BAIAP2L1	 0.00252789
ATXN10	 0.00252789
ATF7IP2	 0.00252789
ARHGEF3	 0.00252789
APEH	 0.00252789
AP1B1	 0.00252789
ALS2CR12	 0.00252789
AFP	 0.00252789
ADIPOQ	 0.00252789
ACSL3	 0.00252789
ACMSD	 0.00252789
ACAD9	 0.00252789
RGPD4	 0.00250015
CENPE	 0.00250015
SPAG17	 0.00246225
EPG5	 0.00246225
EFCAB5	 0.00242561
BOD1L1	 0.00242561
AHCTF1	 0.00242561
ZNF562	 0.00242202
ZNF445	 0.00242202
ZNF217	 0.00242202
ZMIZ2	 0.00242202
WDR75	 0.00242202
VSTM2L	 0.00242202
UBE2O	 0.00242202
TSPYL6	 0.00242202
TRIM10	 0.00242202
TNFRSF10C	 0.00242202
TMEM132A	 0.00242202
TLR4	 0.00242202
TBX5	 0.00242202
TANGO6	 0.00242202
SLC44A4	 0.00242202
SLC1A7	 0.00242202
SIDT1	 0.00242202
SERPINC1	 0.00242202
SEMG2	 0.00242202
RHCE	 0.00242202
RASAL1	 0.00242202
POMGNT2	 0.00242202
PITPNM2	 0.00242202
PITPNM1	 0.00242202
PIPOX	 0.00242202
PCDHGA9	 0.00242202
PAK4	 0.00242202
