#Gene	 Score
LRRC8D	 0.00234284
LRRC15	 0.00234284
KRTAP5-11	 0.00234284
KRT25	 0.00234284
KNG1	 0.00234284
KLK15	 0.00234284
KIAA1324	 0.00234284
ITGB5	 0.00234284
IQCD	 0.00234284
INPP4B	 0.00234284
IL3RA	 0.00234284
IL10RB	 0.00234284
IKBKE	 0.00234284
HSD17B2	 0.00234284
HPN	 0.00234284
HOXD4	 0.00234284
HOXB3	 0.00234284
HLA-DMB	 0.00234284
HINFP	 0.00234284
HHAT	 0.00234284
HEXDC	 0.00234284
HEPACAM2	 0.00234284
HADHA	 0.00234284
GSTM4	 0.00234284
GRPR	 0.00234284
GRAMD1A	 0.00234284
GPR20	 0.00234284
GORASP1	 0.00234284
GJB6	 0.00234284
GIMAP7	 0.00234284
GALP	 0.00234284
GALNT10	 0.00234284
GABRP	 0.00234284
FFAR3	 0.00234284
FERMT2	 0.00234284
FBXW9	 0.00234284
FAAP24	 0.00234284
EVI5	 0.00234284
ETS2	 0.00234284
ESR2	 0.00234284
ENPP5	 0.00234284
EFEMP2	 0.00234284
E2F6	 0.00234284
DRICH1	 0.00234284
DOLK	 0.00234284
DMRTB1	 0.00234284
DENND2D	 0.00234284
DCPS	 0.00234284
DBR1	 0.00234284
CXCR1	 0.00234284
CWF19L1	 0.00234284
CSN1S1	 0.00234284
CROT	 0.00234284
COG4	 0.00234284
CNOT3	 0.00234284
CHST4	 0.00234284
CHRNE	 0.00234284
CFAP53	 0.00234284
CES2	 0.00234284
CES1	 0.00234284
CENPN	 0.00234284
CDK20	 0.00234284
CD74	 0.00234284
CD2AP	 0.00234284
CD244	 0.00234284
CD22	 0.00234284
CCDC22	 0.00234284
CCBE1	 0.00234284
CANT1	 0.00234284
C11orf24	 0.00234284
BPIFB2	 0.00234284
BPIFB1	 0.00234284
BPIFA1	 0.00234284
BMX	 0.00234284
BMP8A	 0.00234284
BMP4	 0.00234284
BBS10	 0.00234284
BAZ1B	 0.00234284
ATXN1L	 0.00234284
ATP5O	 0.00234284
ATF4	 0.00234284
ASTL	 0.00234284
ARHGAP12	 0.00234284
AP1B1	 0.00234284
ANKRD6	 0.00234284
ANGEL2	 0.00234284
AMPD3	 0.00234284
AGAP2	 0.00234284
ACP6	 0.00234284
ACAA1	 0.00234284
VWA8	 0.00224237
TRIP11	 0.00224237
TAS1R2	 0.00224237
PCDHB6	 0.00224237
MAP2	 0.00224237
CHD6	 0.00224237
ABCA8	 0.00224237
MYH15	 0.00219663
LMO7	 0.00219663
HIVEP1	 0.00219663
COL19A1	 0.00219663
MTCL1	 0.00219565
YY1AP1	 0.00218478
WIZ	 0.00218478
VIPR2	 0.00218478
TTC16	 0.00218478
TROAP	 0.00218478
TPP2	 0.00218478
TEX2	 0.00218478
SYNPO2	 0.00218478
STARD8	 0.00218478
SSUH2	 0.00218478
SSFA2	 0.00218478
SNCAIP	 0.00218478
SLC5A8	 0.00218478
SLC26A7	 0.00218478
SH3BP4	 0.00218478
PYGL	 0.00218478
PWP2	 0.00218478
PTPN3	 0.00218478
PSME4	 0.00218478
PRTG	 0.00218478
PLEKHS1	 0.00218478
PLAT	 0.00218478
PKN1	 0.00218478
PEX1	 0.00218478
PCDHAC1	 0.00218478
PC	 0.00218478
PAPOLB	 0.00218478
OR5M9	 0.00218478
OR4A5	 0.00218478
OR2M5	 0.00218478
MUM1	 0.00218478
MCOLN1	 0.00218478
LATS1	 0.00218478
KPRP	 0.00218478
KCNC4	 0.00218478
KANSL1L	 0.00218478
KANSL1	 0.00218478
ILVBL	 0.00218478
IL7R	 0.00218478
IARS	 0.00218478
HSPA6	 0.00218478
HIRIP3	 0.00218478
GLDC	 0.00218478
GANC	 0.00218478
FAM193A	 0.00218478
F13B	 0.00218478
ESCO1	 0.00218478
ENTPD6	 0.00218478
DPY19L4	 0.00218478
DNAI2	 0.00218478
DCTN1	 0.00218478
CYP1A1	 0.00218478
CYLC1	 0.00218478
CPA5	 0.00218478
COL3A1	 0.00218478
CLMN	 0.00218478
CKAP2	 0.00218478
CDC14A	 0.00218478
CBFA2T3	 0.00218478
CACNA2D2	 0.00218478
BBS9	 0.00218478
ARFGAP3	 0.00218478
AREL1	 0.00218478
AOC2	 0.00218478
ANKS1A	 0.00218478
ANKFY1	 0.00218478
AMDHD1	 0.00218478
AHRR	 0.00218478
ADGRB1	 0.00218478
ADARB2	 0.00218478
ADAM7	 0.00218478
ZNF546	 0.00216416
WWC2	 0.00216416
TIMELESS	 0.00216416
SLC12A3	 0.00216416
SH3PXD2A	 0.00216416
POMT2	 0.00216416
PLCH1	 0.00216416
OR2T33	 0.00216416
MTHFD1L	 0.00216416
KRTAP10-6	 0.00216416
CP	 0.00216416
COL4A2	 0.00216416
CNGA3	 0.00216416
CHAT	 0.00216416
CEP295NL	 0.00216416
BMS1	 0.00216416
ABCA5	 0.00216416
MYLK	 0.00207363
DISP1	 0.00207363
ZFHX3	 0.00200241
DST	 0.0019946
BOD1L1	 0.00195533
ZNF544	 0.00190191
ZNF257	 0.00190191
ZEB1	 0.00190191
USP6	 0.00190191
USP31	 0.00190191
TLR10	 0.00190191
SNX29	 0.00190191
SLFNL1	 0.00190191
SLC38A8	 0.00190191
RERE	 0.00190191
RECQL5	 0.00190191
RASAL3	 0.00190191
PYGM	 0.00190191
PARD3	 0.00190191
OLFML2A	 0.00190191
NFE2L3	 0.00190191
NFATC1	 0.00190191
MCM9	 0.00190191
LRRFIP2	 0.00190191
LATS2	 0.00190191
KMT2E	 0.00190191
GLI1	 0.00190191
FGGY	 0.00190191
FCRL5	 0.00190191
ERAP2	 0.00190191
ECT2L	 0.00190191
E4F1	 0.00190191
CTNND1	 0.00190191
CLIP4	 0.00190191
CDC42BPB	 0.00190191
CCDC7	 0.00190191
CCDC38	 0.00190191
CADPS2	 0.00190191
ADAM18	 0.00190191
ABCG8	 0.00190191
ABCC8	 0.00190191
ABCC4	 0.00190191
LAMA2	 0.00182674
TET3	 0.00180148
HTT	 0.00180148
CAPN14	 0.00180148
WDHD1	 0.00177299
USP29	 0.00177299
URB2	 0.00177299
TTC21B	 0.00177299
SPATA13	 0.00177299
PRDM15	 0.00177299
PLEKHH1	 0.00177299
PHF3	 0.00177299
PCDHA9	 0.00177299
NLRC3	 0.00177299
NAALADL1	 0.00177299
MEFV	 0.00177299
LRRC37A3	 0.00177299
KIAA1429	 0.00177299
KIAA1210	 0.00177299
ITGAE	 0.00177299
GRM6	 0.00177299
CES5A	 0.00177299
CENPJ	 0.00177299
TET2	 0.0017447
SBF1	 0.0017447
DNAH3	 0.00166387
WDPCP	 0.0016177
UBQLN3	 0.0016177
TTYH2	 0.0016177
SASH1	 0.0016177
PSG8	 0.0016177
PLA2G4D	 0.0016177
OLFML2B	 0.0016177
NUGGC	 0.0016177
MOV10L1	 0.0016177
MBD6	 0.0016177
LY75-CD302	 0.0016177
KIF17	 0.0016177
KIDINS220	 0.0016177
KIAA0825	 0.0016177
KIAA0368	 0.0016177
IL16	 0.0016177
ERN1	 0.0016177
CCDC80	 0.0016177
CCDC110	 0.0016177
AOX1	 0.0016177
ZSWIM1	 0.00159303
ZPBP	 0.00159303
ZNF852	 0.00159303
ZNF837	 0.00159303
ZNF730	 0.00159303
ZNF621	 0.00159303
ZNF273	 0.00159303
ZNF17	 0.00159303
ZNF154	 0.00159303
ZNF12	 0.00159303
ZNF114	 0.00159303
ZFP62	 0.00159303
YME1L1	 0.00159303
XRN2	 0.00159303
WISP1	 0.00159303
WIPI1	 0.00159303
VSTM2A	 0.00159303
VPREB1	 0.00159303
VAX2	 0.00159303
VAV2	 0.00159303
ULBP1	 0.00159303
UCP1	 0.00159303
UBXN2A	 0.00159303
TUBE1	 0.00159303
TTYH3	 0.00159303
TSSK4	 0.00159303
TRIM43	 0.00159303
TP53TG5	 0.00159303
TOR3A	 0.00159303
TMEM74B	 0.00159303
TMEM200C	 0.00159303
TMEM135	 0.00159303
TM2D2	 0.00159303
TIGD2	 0.00159303
THBS3	 0.00159303
THAP4	 0.00159303
TCP10L2	 0.00159303
TBX2	 0.00159303
TAS2R39	 0.00159303
TAS2R13	 0.00159303
TADA2A	 0.00159303
SUSD3	 0.00159303
SUMF1	 0.00159303
STX19	 0.00159303
STOML1	 0.00159303
SPAG8	 0.00159303
SORD	 0.00159303
SMPDL3B	 0.00159303
SLC7A2	 0.00159303
SLC52A2	 0.00159303
SLC39A11	 0.00159303
SLC35D3	 0.00159303
SLC17A9	 0.00159303
SLC16A9	 0.00159303
SIRT5	 0.00159303
SIGLEC5	 0.00159303
SETD3	 0.00159303
SERPINF2	 0.00159303
SERPINE1	 0.00159303
SDR39U1	 0.00159303
SCNN1G	 0.00159303
SCNN1B	 0.00159303
SAMD7	 0.00159303
SAMD12	 0.00159303
RINL	 0.00159303
RFC4	 0.00159303
REL	 0.00159303
RBM11	 0.00159303
RAD51AP1	 0.00159303
RABL2A	 0.00159303
RAB6C	 0.00159303
RAB11FIP4	 0.00159303
PVRL4	 0.00159303
PSMD5	 0.00159303
PRPH2	 0.00159303
PRKAB1	 0.00159303
PPP4R1	 0.00159303
POFUT2	 0.00159303
POC5	 0.00159303
PJA1	 0.00159303
PGM3	 0.00159303
PFKM	 0.00159303
PEX11G	 0.00159303
PDLIM1	 0.00159303
PDE1A	 0.00159303
PARP2	 0.00159303
PAPD4	 0.00159303
OSBPL2	 0.00159303
OR8I2	 0.00159303
OR7C2	 0.00159303
OR6F1	 0.00159303
OR5H2	 0.00159303
OR51D1	 0.00159303
OR4K17	 0.00159303
OR2T35	 0.00159303
OR2A2	 0.00159303
OR11H4	 0.00159303
NUP85	 0.00159303
NUMB	 0.00159303
NUDT7	 0.00159303
NUDT14	 0.00159303
NUDT12	 0.00159303
NUDCD3	 0.00159303
NRP1	 0.00159303
NPSR1	 0.00159303
NOP58	 0.00159303
NMNAT3	 0.00159303
NIPSNAP3B	 0.00159303
NEK8	 0.00159303
NDUFV1	 0.00159303
NDUFS2	 0.00159303
NDUFAF7	 0.00159303
NDUFAF6	 0.00159303
NCL	 0.00159303
NCAPH2	 0.00159303
NBPF3	 0.00159303
NAT6	 0.00159303
MTMR7	 0.00159303
MRRF	 0.00159303
MON1A	 0.00159303
MMP14	 0.00159303
MMADHC	 0.00159303
MLLT1	 0.00159303
MED24	 0.00159303
MCCC2	 0.00159303
MC5R	 0.00159303
MB21D2	 0.00159303
MAP2K5	 0.00159303
MAMDC2	 0.00159303
MALT1	 0.00159303
LPXN	 0.00159303
LIPI	 0.00159303
LIPH	 0.00159303
LFNG	 0.00159303
LAMP1	 0.00159303
KLHL26	 0.00159303
KLHL17	 0.00159303
KLF11	 0.00159303
KIAA1919	 0.00159303
KATNA1	 0.00159303
KAT2A	 0.00159303
IYD	 0.00159303
IQCK	 0.00159303
IQCB1	 0.00159303
INTS8	 0.00159303
IL5RA	 0.00159303
HPR	 0.00159303
HLA-DPA1	 0.00159303
HIST1H1E	 0.00159303
HAPLN3	 0.00159303
H1FNT	 0.00159303
GSG1	 0.00159303
GPR78	 0.00159303
GPR176	 0.00159303
GPNMB	 0.00159303
GPM6A	 0.00159303
GPANK1	 0.00159303
GP1BA	 0.00159303
GNA14	 0.00159303
GMCL1	 0.00159303
GGT6	 0.00159303
GBP6	 0.00159303
GAMT	 0.00159303
GALNT12	 0.00159303
GALNS	 0.00159303
GALM	 0.00159303
FSTL1	 0.00159303
FKTN	 0.00159303
FKBP5	 0.00159303
FBXO24	 0.00159303
FBXL2	 0.00159303
FAM92B	 0.00159303
FAM83D	 0.00159303
FAM63A	 0.00159303
FAM109A	 0.00159303
FAM104A	 0.00159303
EPS8	 0.00159303
ENTHD1	 0.00159303
EMCN	 0.00159303
DXO	 0.00159303
DVL3	 0.00159303
DOK6	 0.00159303
DNMT3L	 0.00159303
DNAJC17	 0.00159303
DGCR6	 0.00159303
DDX10	 0.00159303
CTSH	 0.00159303
COMMD10	 0.00159303
COG2	 0.00159303
CLN3	 0.00159303
CHST3	 0.00159303
CHRNB1	 0.00159303
CHID1	 0.00159303
CEP76	 0.00159303
CECR5	 0.00159303
CDC25A	 0.00159303
CD300LF	 0.00159303
CD180	 0.00159303
CCZ1	 0.00159303
CCR5	 0.00159303
CCDC91	 0.00159303
CCDC8	 0.00159303
CCDC62	 0.00159303
C6orf58	 0.00159303
C2orf50	 0.00159303
C2CD2L	 0.00159303
C1orf131	 0.00159303
C11orf80	 0.00159303
BORA	 0.00159303
BFSP1	 0.00159303
B3GNT4	 0.00159303
ATP8A1	 0.00159303
ATG13	 0.00159303
ASH2L	 0.00159303
ARHGEF19	 0.00159303
AQR	 0.00159303
APOBEC3G	 0.00159303
APBB1IP	 0.00159303
ANKRD42	 0.00159303
ALG11	 0.00159303
ADAM11	 0.00159303
ACTR3C	 0.00159303
ACOT9	 0.00159303
ACBD5	 0.00159303
ACAD9	 0.00159303
ABLIM2	 0.00159303
PCNT	 0.00157989
ZDBF2	 0.00149557
PREX1	 0.00149557
CUL9	 0.00149557
COL5A3	 0.00149557
DYSF	 0.00149355
CELSR2	 0.00149355
LRP2	 0.00148006
TOPAZ1	 0.00144129
RGPD4	 0.00144129
GOLGA3	 0.00144129
ANKRD27	 0.00144129
LPA	 0.00144087
GOLGA4	 0.00144087
TNXB	 0.00142702
ZSWIM3	 0.00140697
ZNF669	 0.00140697
ZNF618	 0.00140697
ZNF592	 0.00140697
ZNF286B	 0.00140697
ZNF214	 0.00140697
ZBTB10	 0.00140697
WHAMM	 0.00140697
WDR25	 0.00140697
VCL	 0.00140697
TRPV2	 0.00140697
TRIP6	 0.00140697
TNFRSF8	 0.00140697
TMPO	 0.00140697
TMEM71	 0.00140697
TMEM266	 0.00140697
TMCO3	 0.00140697
TLR1	 0.00140697
TLL2	 0.00140697
THEG	 0.00140697
TARM1	 0.00140697
SYNE4	 0.00140697
SUPT3H	 0.00140697
SULT1A2	 0.00140697
SLC7A8	 0.00140697
SLC44A3	 0.00140697
SLC38A4	 0.00140697
SLC38A11	 0.00140697
SLC24A5	 0.00140697
SLC22A14	 0.00140697
SIGLEC10	 0.00140697
SH3PXD2B	 0.00140697
SH2D5	 0.00140697
SERPINA5	 0.00140697
SERINC4	 0.00140697
SERINC2	 0.00140697
SCLT1	 0.00140697
RNF25	 0.00140697
RNF168	 0.00140697
RLBP1	 0.00140697
RGL3	 0.00140697
PVRL1	 0.00140697
PROSER1	 0.00140697
PPP1R15B	 0.00140697
POMC	 0.00140697
POLI	 0.00140697
PHTF1	 0.00140697
PGR	 0.00140697
PGBD3	 0.00140697
PELI2	 0.00140697
OR8K3	 0.00140697
OR56A1	 0.00140697
OR4C46	 0.00140697
OR1C1	 0.00140697
NOL10	 0.00140697
NNT	 0.00140697
NCOA4	 0.00140697
NAGPA	 0.00140697
MPND	 0.00140697
MINK1	 0.00140697
MFN2	 0.00140697
LRRC30	 0.00140697
LPIN2	 0.00140697
KRTAP10-4	 0.00140697
KRT82	 0.00140697
KRT15	 0.00140697
KL	 0.00140697
IL17RE	 0.00140697
IL17RB	 0.00140697
IGSF5	 0.00140697
HEPH	 0.00140697
GPC5	 0.00140697
GP5	 0.00140697
GOLM1	 0.00140697
GBP5	 0.00140697
FOXO3	 0.00140697
FCRL4	 0.00140697
FANCL	 0.00140697
FAM86C1	 0.00140697
FAM81B	 0.00140697
ESYT2	 0.00140697
EMID1	 0.00140697
EGFL6	 0.00140697
DYRK4	 0.00140697
DMAP1	 0.00140697
DGKH	 0.00140697
DGAT2	 0.00140697
CYSLTR2	 0.00140697
CYP8B1	 0.00140697
CYP4Z1	 0.00140697
CYP4F11	 0.00140697
CHRNG	 0.00140697
CHI3L1	 0.00140697
CEACAM8	 0.00140697
CDH3	 0.00140697
CDC42EP4	 0.00140697
CD3EAP	 0.00140697
CD276	 0.00140697
CCDC60	 0.00140697
CAMSAP2	 0.00140697
C8orf48	 0.00140697
BMP2K	 0.00140697
BEST1	 0.00140697
ARL11	 0.00140697
ARHGEF3	 0.00140697
ARHGAP22	 0.00140697
APBB2	 0.00140697
AMY2B	 0.00140697
AHR	 0.00140697
ADRB3	 0.00140697
ADAMTS6	 0.00140697
ACP5	 0.00140697
ACOT12	 0.00140697
ABL2	 0.00140697
ABL1	 0.00140697
ZNF836	 0.00139547
ZNF57	 0.00139547
ZNF432	 0.00139547
ZNF226	 0.00139547
WDR93	 0.00139547
UVRAG	 0.00139547
USP6NL	 0.00139547
USP50	 0.00139547
TSPYL6	 0.00139547
TRIML2	 0.00139547
TMEM108	 0.00139547
TKTL2	 0.00139547
SP140L	 0.00139547
SNTG2	 0.00139547
SLC8A3	 0.00139547
SLC2A5	 0.00139547
SLC1A7	 0.00139547
SLC14A2	 0.00139547
SLC11A1	 0.00139547
RUBCN	 0.00139547
RECQL	 0.00139547
PRF1	 0.00139547
PPP6R3	 0.00139547
POU6F2	 0.00139547
POMGNT2	 0.00139547
PLCD4	 0.00139547
PEAK1	 0.00139547
OR5M8	 0.00139547
OMA1	 0.00139547
NBN	 0.00139547
MROH1	 0.00139547
LZTS2	 0.00139547
LRRC40	 0.00139547
LOXL3	 0.00139547
LMCD1	 0.00139547
LAX1	 0.00139547
KRT33A	 0.00139547
KIF18A	 0.00139547
KIAA1324L	 0.00139547
KIAA0232	 0.00139547
KCNG4	 0.00139547
KAT6A	 0.00139547
ITGA8	 0.00139547
IGSF21	 0.00139547
GPATCH1	 0.00139547
GPAA1	 0.00139547
GP6	 0.00139547
GJB3	 0.00139547
GALNT11	 0.00139547
FGA	 0.00139547
FAM227B	 0.00139547
EPB42	 0.00139547
EFR3B	 0.00139547
DLGAP5	 0.00139547
DBH	 0.00139547
CFAP97	 0.00139547
CEP55	 0.00139547
CDC20B	 0.00139547
CASKIN1	 0.00139547
C2orf81	 0.00139547
C12orf40	 0.00139547
BLK	 0.00139547
ATRN	 0.00139547
ATF7IP2	 0.00139547
ANXA6	 0.00139547
AIFM3	 0.00139547
ADD3	 0.00139547
ACTR5	 0.00139547
LAMC3	 0.0013815
ZFYVE16	 0.00135368
WDR35	 0.00135368
USP54	 0.00135368
USHBP1	 0.00135368
TRAPPC9	 0.00135368
TGM2	 0.00135368
SLC22A10	 0.00135368
RPS6KC1	 0.00135368
RPGRIP1L	 0.00135368
PPFIA4	 0.00135368
POP1	 0.00135368
PALB2	 0.00135368
NPC1L1	 0.00135368
MAP7	 0.00135368
DOCK1	 0.00135368
CIT	 0.00135368
CDC25B	 0.00135368
C7	 0.00135368
BTBD7	 0.00135368
ZP4	 0.001291
ZNF616	 0.001291
ZNF610	 0.001291
ZHX3	 0.001291
USP53	 0.001291
TTC27	 0.001291
THSD4	 0.001291
SLK	 0.001291
SLC26A8	 0.001291
SLC24A4	 0.001291
PRAMEF4	 0.001291
PLOD2	 0.001291
PHYKPL	 0.001291
PARK2	 0.001291
ORC1	 0.001291
NRDE2	 0.001291
NEK5	 0.001291
NCAN	 0.001291
MST1R	 0.001291
MMP17	 0.001291
LRRFIP1	 0.001291
LRP10	 0.001291
KRT85	 0.001291
KIF12	 0.001291
KIAA1804	 0.001291
FAM186B	 0.001291
CYP4B1	 0.001291
CYP26B1	 0.001291
COL9A2	 0.001291
COL9A1	 0.001291
CLSTN1	 0.001291
CLIP2	 0.001291
CHIA	 0.001291
CD93	 0.001291
CCDC15	 0.001291
ATF7IP	 0.001291
AKNAD1	 0.001291
TNS1	 0.00128577
SZT2	 0.00128577
NWD1	 0.00128577
FCGBP	 0.00125488
ZSCAN22	 0.00124077
ZNF786	 0.00124077
ZNF75A	 0.00124077
ZNF717	 0.00124077
ZNF681	 0.00124077
ZNF329	 0.00124077
ZNF239	 0.00124077
ZNF185	 0.00124077
ZNF160	 0.00124077
ZMYM1	 0.00124077
ZCCHC7	 0.00124077
WFIKKN2	 0.00124077
WDR59	 0.00124077
WDR24	 0.00124077
VPS54	 0.00124077
VPS39	 0.00124077
UTP14C	 0.00124077
UPP2	 0.00124077
TTC8	 0.00124077
TSKS	 0.00124077
TRMT12	 0.00124077
TRIP4	 0.00124077
TRIM54	 0.00124077
TRIM41	 0.00124077
TRIM35	 0.00124077
TRIM16	 0.00124077
TMTC4	 0.00124077
TMEM37	 0.00124077
TFPI	 0.00124077
TCERG1L	 0.00124077
TBC1D14	 0.00124077
TARS	 0.00124077
TAL1	 0.00124077
T	 0.00124077
SYTL1	 0.00124077
SULT1A1	 0.00124077
ST8SIA2	 0.00124077
SPAM1	 0.00124077
SPACA3	 0.00124077
SNX18	 0.00124077
SLC39A2	 0.00124077
SLC37A4	 0.00124077
SLC35C2	 0.00124077
SLC33A1	 0.00124077
SLC25A52	 0.00124077
SIRPB2	 0.00124077
SHCBP1L	 0.00124077
SFSWAP	 0.00124077
SDCBP2	 0.00124077
SCYL1	 0.00124077
RTN2	 0.00124077
RPH3A	 0.00124077
RGMA	 0.00124077
PXYLP1	 0.00124077
PTPN2	 0.00124077
PTGIS	 0.00124077
PSKH2	 0.00124077
PRR14	 0.00124077
PRPF4B	 0.00124077
PRDM6	 0.00124077
PRAMEF17	 0.00124077
PPP2R1B	 0.00124077
PPP1R12C	 0.00124077
PPM1M	 0.00124077
PON1	 0.00124077
POLR2M	 0.00124077
POLA2	 0.00124077
PNPT1	 0.00124077
PNISR	 0.00124077
PLA2G4E	 0.00124077
PIP	 0.00124077
PI16	 0.00124077
PHF20	 0.00124077
PHACTR4	 0.00124077
PDIA3	 0.00124077
PAOX	 0.00124077
PALM3	 0.00124077
OVGP1	 0.00124077
OR8H1	 0.00124077
OR7D4	 0.00124077
OR6X1	 0.00124077
OR6C4	 0.00124077
OR6B2	 0.00124077
OR5P3	 0.00124077
OR5B2	 0.00124077
OR51V1	 0.00124077
OR4S2	 0.00124077
OR4E2	 0.00124077
OR4C3	 0.00124077
OR2G3	 0.00124077
OR1S1	 0.00124077
OIT3	 0.00124077
OGFOD1	 0.00124077
OC90	 0.00124077
NUDT13	 0.00124077
NRDC	 0.00124077
NFATC4	 0.00124077
NEDD1	 0.00124077
NARFL	 0.00124077
NAA16	 0.00124077
MUC15	 0.00124077
MTO1	 0.00124077
MTF2	 0.00124077
MPG	 0.00124077
MOK	 0.00124077
MICU1	 0.00124077
MFSD6	 0.00124077
MEGF9	 0.00124077
MED15	 0.00124077
MDM4	 0.00124077
MAP1S	 0.00124077
MAGI3	 0.00124077
LRP5L	 0.00124077
LRIT2	 0.00124077
LNPEP	 0.00124077
LIPK	 0.00124077
LINGO4	 0.00124077
LIMK1	 0.00124077
L3MBTL3	 0.00124077
KSR1	 0.00124077
KRTAP4-1	 0.00124077
KRT79	 0.00124077
KRT10	 0.00124077
KLHL33	 0.00124077
KIAA1586	 0.00124077
KIAA1211L	 0.00124077
KCTD18	 0.00124077
KCNJ14	 0.00124077
INTS2	 0.00124077
INSM2	 0.00124077
IL27RA	 0.00124077
IFNGR1	 0.00124077
HNRNPUL2	 0.00124077
HFE2	 0.00124077
GTF2IRD2	 0.00124077
GSAP	 0.00124077
GRK5	 0.00124077
GPR84	 0.00124077
GPATCH3	 0.00124077
GDPD5	 0.00124077
FRMD5	 0.00124077
FGD4	 0.00124077
FBXO30	 0.00124077
FAM13B	 0.00124077
FAM114A2	 0.00124077
EPS8L1	 0.00124077
ENDOU	 0.00124077
ECT2	 0.00124077
EARS2	 0.00124077
DTX4	 0.00124077
DHX32	 0.00124077
DARS	 0.00124077
CYP3A43	 0.00124077
CT47B1	 0.00124077
CRTC2	 0.00124077
CFAP52	 0.00124077
CEP95	 0.00124077
CEP57	 0.00124077
CEACAM18	 0.00124077
CCNB2	 0.00124077
CCDC83	 0.00124077
CCDC65	 0.00124077
CCDC64B	 0.00124077
CCDC24	 0.00124077
CATSPER3	 0.00124077
CAT	 0.00124077
CASP4	 0.00124077
CASC1	 0.00124077
CA12	 0.00124077
C9orf91	 0.00124077
C9orf173	 0.00124077
C20orf173	 0.00124077
C10orf88	 0.00124077
BUB1B	 0.00124077
BOLL	 0.00124077
BEND4	 0.00124077
ASAP2	 0.00124077
ARHGAP5	 0.00124077
APOBEC3F	 0.00124077
ADD1	 0.00124077
ACRV1	 0.00124077
ACOT4	 0.00124077
KIF26B	 0.00118781
DNAH6	 0.00118781
POLE	 0.00117021
ERICH3	 0.00117021
KIAA0556	 0.0011641
DUSP27	 0.0011641
CNGB1	 0.0011641
TRANK1	 0.00114777
RADIL	 0.00114777
PTPRQ	 0.00114777
MYO3B	 0.00114777
MAST4	 0.00114777
INADL	 0.00114777
CFAP47	 0.00114777
ACAN	 0.00114777
ZNF254	 0.00114554
UHRF1BP1L	 0.00114554
UGT2B15	 0.00114554
SYNPO	 0.00114554
SPAG1	 0.00114554
SNRNP200	 0.00114554
SMCR8	 0.00114554
SARDH	 0.00114554
RIN2	 0.00114554
RAI14	 0.00114554
ORC3	 0.00114554
KIAA0319L	 0.00114554
JRK	 0.00114554
IMPG2	 0.00114554
HKDC1	 0.00114554
HEATR5A	 0.00114554
GPRIN3	 0.00114554
ETAA1	 0.00114554
DTHD1	 0.00114554
DSG1	 0.00114554
CTC1	 0.00114554
CENPC	 0.00114554
CAPN5	 0.00114554
ATN1	 0.00114554
MUC17	 0.00114094
ZNF142	 0.001119
TTC21A	 0.001119
RBP3	 0.001119
PLXNA3	 0.001119
PCNX	 0.001119
KIAA1217	 0.001119
ITPR2	 0.001119
DNMBP	 0.001119
DDX60L	 0.001119
CYP4F12	 0.001119
COBL	 0.001119
CENPE	 0.001119
CC2D1A	 0.001119
DOCK8	 0.00109056
CRIPAK	 0.00109056
GOLGB1	 0.00104641
COL7A1	 0.00104641
AKAP9	 0.00103751
OTOF	 0.00100847
TRAP1	 0.000988888
TMTC2	 0.000988888
SFI1	 0.000988888
RPGRIP1	 0.000988888
ROBO3	 0.000988888
PPP2R3A	 0.000988888
PPP1R3A	 0.000988888
PHLPP1	 0.000988888
MICAL2	 0.000988888
MAP3K9	 0.000988888
MAP3K19	 0.000988888
MAGEL2	 0.000988888
LPIN3	 0.000988888
KLHL40	 0.000988888
KIF24	 0.000988888
EMILIN1	 0.000988888
DNAJC13	 0.000988888
CEMIP	 0.000988888
CCDC185	 0.000988888
C6	 0.000988888
BCL9L	 0.000988888
TNKS1BP1	 0.00093497
SPEF2	 0.00093497
SDK2	 0.00093497
PLXND1	 0.00093497
NCKAP5L	 0.00093497
MYOF	 0.00093497
COL15A1	 0.00093497
AKAP11	 0.00093497
FNDC1	 0.000922248
AKAP6	 0.000916146
PSG6	 0.000910785
NLRC5	 0.000910785
CC2D2A	 0.000910785
NLRP5	 0.000858249
CSMD2	 0.000845966
ZNF718	 0.000837187
TNS3	 0.000837187
TFR2	 0.000837187
SIK3	 0.000837187
POM121	 0.000837187
LRGUK	 0.000837187
ENTPD4	 0.000837187
EIF2AK4	 0.000837187
COL6A1	 0.000837187
ATG2A	 0.000837187
ANKK1	 0.000837187
ZSCAN29	 0.000795257
ZNF264	 0.000795257
ZFP2	 0.000795257
WNK4	 0.000795257
VNN2	 0.000795257
TSHZ1	 0.000795257
TRMT5	 0.000795257
TBC1D1	 0.000795257
STIM1	 0.000795257
SLCO1B1	 0.000795257
REPS1	 0.000795257
RAPGEF3	 0.000795257
PLCB2	 0.000795257
PIK3R5	 0.000795257
PHKB	 0.000795257
PARP15	 0.000795257
OSBPL1A	 0.000795257
OR4K2	 0.000795257
OR4C13	 0.000795257
N4BP2	 0.000795257
MYOC	 0.000795257
MYO1C	 0.000795257
MIPEP	 0.000795257
MDH1B	 0.000795257
MCM7	 0.000795257
LAMP3	 0.000795257
KIAA1524	 0.000795257
KAT2B	 0.000795257
IGSF9	 0.000795257
HPS5	 0.000795257
HLCS	 0.000795257
GOLGA2	 0.000795257
FOLH1B	 0.000795257
FGFR4	 0.000795257
FBXO40	 0.000795257
